"Date","Cases","New_cases","Deceased","Hospitalized","Recovered","Quarantined","Not_hospitalized","Active","Total","New_Deceased","New_Hospitalized","New_Recovered","New_not_hospitalized","Tests","New_tests","Total_positivity","positivity","avgPositivity","Tweet","avgnewcases","avgnewtests","avgnewhospitalized","avgnewdead","avgmonthlynewdead","weeklydead","biweeklydead","monthlydead"
2021-03-28,18915,35,137,9,18472,414,297,306,0,0,0,27,8,2024657,6976,0.00934232316881329,0.00501720183486239,0.00425244032086595,"Of 6,976 new tests reported in Champaign County, 35 were positive, or 0.5%. The seven-day average positivity is 0.4%",37.7142857142857,8868.85714285714,8.71428571428571,0.285714285714286,0.290322580645161,2,3,9
2021-03-29,18929,14,138,10,18502,458,279,289,0,1,1,30,-18,2031360,6703,0.00931838768115942,0.00208861703714755,0.00403238659908833,"Of 6,703 new tests reported in Champaign County, 14 were positive, or 0.2%. The seven-day average positivity is 0.4%",36.1428571428571,8963.14285714286,9,0.285714285714286,0.290322580645161,2,4,9
2021-03-30,18978,49,138,12,18517,482,311,323,0,0,2,15,32,2039533,8173,0.0093050713079906,0.00599535054447571,0.00418085359094148,"Of 8,173 new tests reported in Champaign County, 49 were positive, or 0.6%. The seven-day average positivity is 0.4%",37.7142857142857,9020.71428571429,9.57142857142857,0.142857142857143,0.290322580645161,1,4,9
2021-03-31,19023,45,138,13,18531,498,341,354,0,0,1,14,30,2051529,11996,0.00927259619532553,0.0037512504168056,0.00423769316552493,"Of 11,996 new tests reported in Champaign County, 45 were positive, or 0.4%. The seven-day average positivity is 0.4%",38,8967.14285714286,10.1428571428571,0.142857142857143,0.290322580645161,1,3,9
2021-04-01,19051,28,138,18,18547,492,348,366,0,0,5,16,7,2061215,9686,0.00924260690903181,0.00289077018377039,0.00393675687737082,"Of 9,686 new tests reported in Champaign County, 28 were positive, or 0.3%. The seven-day average positivity is 0.4%",35.2857142857143,8963.14285714286,11.4285714285714,0.142857142857143,0.290322580645161,1,3,9
2021-04-02,19086,35,138,10,18574,476,364,374,0,0,-8,27,16,2070974,9759,0.00921595345957989,0.00358643303617174,0.00339576044453591,"Of 9,759 new tests reported in Champaign County, 35 were positive, or 0.4%. The seven-day average positivity is 0.3%",33,9718,11.5714285714286,0.142857142857143,0.290322580645161,1,3,9
2021-04-03,19159,73,138,10,18622,448,389,399,0,0,0,48,25,2074081,3107,0.00923734415386863,0.0234953331187641,0.0049468085106383,"Of 3,107 new tests reported in Champaign County, 73 were positive, or 2.3%. The seven-day average positivity is 0.5%",39.8571428571429,8057.14285714286,11.7142857142857,0.142857142857143,0.290322580645161,1,3,9
2021-04-04,19181,22,138,10,18669,421,364,374,0,0,0,47,-25,2086937,12856,0.00919098180730899,0.00171126322339764,0.00427103403982017,"Of 12,856 new tests reported in Champaign County, 22 were positive, or 0.2%. The seven-day average positivity is 0.4%",38,8897.14285714286,11.8571428571429,0.142857142857143,0.290322580645161,1,3,9
2021-04-05,19196,15,138,7,18735,375,316,323,0,0,-3,66,-48,2089843,2906,0.00918537899736966,0.00516173434273916,0.00456542927004429,"Of 2,906 new tests reported in Champaign County, 15 were positive, or 0.5%. The seven-day average positivity is 0.5%",38.1428571428571,8354.71428571429,11.4285714285714,0,0.225806451612903,0,2,7
2021-04-06,19247,51,138,6,18761,391,342,348,0,0,-1,26,26,2097101,7258,0.00917790797868105,0.00702672912648112,0.00467273485269594,"Of 7,258 new tests reported in Champaign County, 51 were positive, or 0.7%. The seven-day average positivity is 0.5%",38.4285714285714,8224,10.5714285714286,0,0.225806451612903,0,1,7
2021-04-07,19293,46,138,10,18787,420,358,368,0,0,4,26,16,2110893,13792,0.00913973375249243,0.00333526682134571,0.00454821103699212,"Of 13,792 new tests reported in Champaign County, 46 were positive, or 0.3%. The seven-day average positivity is 0.5%",38.5714285714286,8480.57142857143,10.1428571428571,0,0.225806451612903,0,1,7
2021-04-08,19351,58,138,9,18826,441,378,387,0,0,-1,39,20,2117776,6883,0.00913741585512349,0.00842655818683713,0.00530400806209225,"Of 6,883 new tests reported in Champaign County, 58 were positive, or 0.8%. The seven-day average positivity is 0.5%",42.8571428571429,8080.14285714286,8.85714285714286,0,0.129032258064516,0,1,4
2021-04-09,19392,41,138,12,18858,495,384,396,0,0,3,32,6,2130559,12783,0.00910183665413631,0.00320738480794806,0.00513552068473609,"Of 12,783 new tests reported in Champaign County, 41 were positive, or 0.3%. The seven-day average positivity is 0.5%",43.7142857142857,8512.14285714286,9.14285714285714,0,0.129032258064516,0,1,4
2021-04-10,19423,31,138,13,18896,482,376,389,0,0,1,38,-8,2136863,6304,0.00908949240077628,0.00491751269035533,0.00420502691854353,"Of 6,304 new tests reported in Champaign County, 31 were positive, or 0.5%. The seven-day average positivity is 0.4%",37.7142857142857,8968.85714285714,9.57142857142857,0,0.129032258064516,0,1,4
2021-04-11,19463,40,138,12,18926,442,387,399,0,0,-1,30,11,2143560,6697,0.00907975517363638,0.00597282365238166,0.004980308355262,"Of 6,697 new tests reported in Champaign County, 40 were positive, or 0.6%. The seven-day average positivity is 0.5%",40.2857142857143,8089,9.85714285714286,0,0.129032258064516,0,1,4
2021-04-12,19501,38,138,12,18960,452,391,403,0,0,0,34,4,2151866,8306,0.00906236726636324,0.00457500601974476,0.00491753059348951,"Of 8,306 new tests reported in Champaign County, 38 were positive, or 0.5%. The seven-day average positivity is 0.5%",43.5714285714286,8860.42857142857,10.5714285714286,0,0.129032258064516,0,0,4
2021-04-13,19588,87,138,13,18983,470,454,467,0,0,1,23,63,2158041,6175,0.00907675062707335,0.0140890688259109,0.0055956678700361,"Of 6,175 new tests reported in Champaign County, 87 were positive, or 1.4%. The seven-day average positivity is 0.6%",48.7142857142857,8705.71428571429,11.5714285714286,0,0.129032258064516,0,0,4
2021-04-14,19615,27,138,13,19024,486,440,453,0,0,0,41,-14,2172746,14705,0.00902774645540712,0.00183611016661,0.0052058913876449,"Of 14,705 new tests reported in Champaign County, 27 were positive, or 0.2%. The seven-day average positivity is 0.5%",46,8836.14285714286,12,0,0.129032258064516,0,0,4
2021-04-15,19672,57,138,11,19046,469,477,488,0,0,-2,22,37,2181014,8268,0.00901965782888143,0.00689404934687954,0.00507606186153895,"Of 8,268 new tests reported in Champaign County, 57 were positive, or 0.7%. The seven-day average positivity is 0.5%",45.8571428571429,9034,12.2857142857143,0,0.129032258064516,0,0,4
2021-04-16,19713,41,138,13,19093,505,469,482,0,0,2,47,-8,2191348,10334,0.00899583270206284,0.00396748596864718,0.00528056062774515,"Of 10,334 new tests reported in Champaign County, 41 were positive, or 0.4%. The seven-day average positivity is 0.5%",45.8571428571429,8684.14285714286,12.4285714285714,0,0.129032258064516,0,0,4
2021-04-17,19744,31,138,13,19140,453,453,466,0,0,0,47,-16,2200789,9441,0.00897132801009093,0.00328355047134837,0.00502143102962801,"Of 9,441 new tests reported in Champaign County, 31 were positive, or 0.3%. The seven-day average positivity is 0.5%",45.8571428571429,9132.28571428571,12.4285714285714,0,0.0967741935483871,0,0,3
2021-04-18,19772,28,140,13,19190,431,429,442,0,2,0,50,-24,2208627,7838,0.00895216802112806,0.00357233988262312,0.00474895108119323,"Of 7,838 new tests reported in Champaign County, 28 were positive, or 0.4%. The seven-day average positivity is 0.5%",44.1428571428571,9295.28571428571,12.5714285714286,0.285714285714286,0.161290322580645,2,2,5
2021-04-19,19827,55,140,11,19245,464,431,442,0,0,-2,55,2,2213271,4644,0.00895823421533106,0.0118432385874246,0.00530901392394756,"Of 4,644 new tests reported in Champaign County, 55 were positive, or 1.2%. The seven-day average positivity is 0.5%",46.5714285714286,8772.14285714286,12.4285714285714,0.285714285714286,0.161290322580645,2,2,5
2021-04-20,19889,62,141,17,19274,503,457,474,0,1,6,29,26,2222842,9571,0.00894755452704241,0.00647790199561174,0.0046449900464499,"Of 9,571 new tests reported in Champaign County, 62 were positive, or 0.6%. The seven-day average positivity is 0.5%",43,9257.28571428571,13,0.428571428571429,0.193548387096774,3,3,6
2021-04-21,19910,21,141,17,19274,601,478,495,0,0,0,0,21,2234633,11791,0.00890974043612531,0.00178101942159274,0.00476675230662336,"Of 11,791 new tests reported in Champaign County, 21 were positive, or 0.2%. The seven-day average positivity is 0.5%",42.1428571428571,8841,13.5714285714286,0.428571428571429,0.193548387096774,3,3,6
2021-04-22,19982,72,142,12,19352,551,476,488,0,1,-5,78,-2,2237691,3058,0.00892974052270845,0.0235448005232178,0.00546959083931754,"Of 3,058 new tests reported in Champaign County, 72 were positive, or 2.4%. The seven-day average positivity is 0.5%",44.2857142857143,8096.71428571429,13.7142857142857,0.571428571428571,0.193548387096774,4,4,6
2021-04-23,20017,35,142,13,19404,602,458,471,0,0,1,52,-18,2248906,11215,0.00890077219768189,0.00312082032991529,0.00528162896556517,"Of 11,215 new tests reported in Champaign County, 35 were positive, or 0.3%. The seven-day average positivity is 0.5%",43.4285714285714,8222.57142857143,13.7142857142857,0.571428571428571,0.161290322580645,4,4,5
2021-04-24,20045,28,142,13,19464,596,426,439,0,0,0,60,-32,2261868,12962,0.00886214403316197,0.00216016046906342,0.00492804400857905,"Of 12,962 new tests reported in Champaign County, 28 were positive, or 0.2%. The seven-day average positivity is 0.5%",43,8725.57142857143,13.7142857142857,0.571428571428571,0.161290322580645,4,4,5
2021-04-25,20068,23,144,14,19495,551,415,429,0,2,1,31,-11,2269020,7152,0.0088443468986611,0.0032158836689038,0.00490123027503187,"Of 7,152 new tests reported in Champaign County, 23 were positive, or 0.3%. The seven-day average positivity is 0.5%",42.2857142857143,8627.57142857143,13.8571428571429,0.571428571428571,0.225806451612903,4,6,7
2021-04-26,20107,39,144,14,19554,507,395,409,0,0,0,59,-20,2273312,4292,0.00884480440872172,0.00908667287977633,0.00466347995536383,"Of 4,292 new tests reported in Champaign County, 39 were positive, or 0.9%. The seven-day average positivity is 0.5%",40,8577.28571428571,14.2857142857143,0.571428571428571,0.225806451612903,4,6,7
2021-04-27,20176,69,144,15,19585,506,432,447,0,0,1,31,37,2281428,8116,0.00884358393076617,0.00850172498767866,0.00489878127880381,"Of 8,116 new tests reported in Champaign County, 69 were positive, or 0.9%. The seven-day average positivity is 0.5%",41,8369.42857142857,14,0.428571428571429,0.225806451612903,3,6,7
2021-04-28,20199,23,144,18,19625,496,412,430,0,0,3,40,-20,2295328,13900,0.00880004949183733,0.00165467625899281,0.00476151248043496,"Of 13,900 new tests reported in Champaign County, 23 were positive, or 0.2%. The seven-day average positivity is 0.5%",41.2857142857143,8670.71428571429,14.1428571428571,0.428571428571429,0.225806451612903,3,6,7
2021-04-29,20272,73,144,13,19666,522,449,462,0,0,-5,41,37,2300012,4684,0.00881386705808491,0.0155849701110162,0.00465332712889716,"In Champaign County:

— 4,684 new tests reported
— 73 new cases confirmed

https://www.c-uphd.org/champaign-urbana-illinois-coronavirus-information.html",41.4285714285714,8903,14.2857142857143,0.285714285714286,0.193548387096774,2,6,6
